sale_date,store_name,city,state,sku,product_name,category,quantity,unit_price,discount
2025-12-05,Loja Batel,Curitiba,PR,SKU-011,Carregador USB-C 65W,Energia,5,125.1,0.0
2025-03-21,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,7,61.43,21.53
2025-09-06,Loja Savassi,Belo Horizonte,MG,SKU-003,Hub USB-C,Acessórios,24,82.29,284.81
2025-04-17,Loja Batel,Curitiba,PR,SKU-004,Suporte Monitor,Mobiliário,9,129.35,63.42
2025-11-09,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-003,Hub USB-C,Acessórios,20,83.42,123.33
2025-06-16,Loja Centro SP,São Paulo,SP,SKU-008,Caixa de Som Bluetooth,Áudio,20,164.58,0.0
2025-09-25,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-004,Suporte Monitor,Mobiliário,4,128.68,0.0
2025-01-11,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-012,SSD Externo 1TB,Armazenamento,18,418.19,408.99
2025-12-16,Loja Batel,Curitiba,PR,SKU-007,Headset Gamer,Áudio,23,250.41,407.2
2025-11-26,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,10,72.74,0.0
2025-09-30,Loja Asa Norte,Brasília,DF,SKU-006,"Capa Notebook 15""",Acessórios,7,61.69,0.0
2025-10-14,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,2,155.81,14.61
2025-06-18,Loja Batel,Curitiba,PR,SKU-015,Luz LED para Mesa,Iluminação,2,181.96,20.59
2025-12-18,Loja Batel,Curitiba,PR,SKU-004,Suporte Monitor,Mobiliário,12,125.68,83.98
2025-01-27,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-007,Headset Gamer,Áudio,16,245.81,153.75
2025-06-01,Loja Savassi,Belo Horizonte,MG,SKU-002,Teclado Mecânico,Periféricos,6,181.27,0.0
2025-08-25,Loja Centro SP,São Paulo,SP,SKU-010,Cabo HDMI 2m,Cabos,7,33.92,0.0
2025-01-13,Loja Batel,Curitiba,PR,SKU-006,"Capa Notebook 15""",Acessórios,21,61.52,150.07
2025-08-12,Loja Batel,Curitiba,PR,SKU-015,Luz LED para Mesa,Iluminação,14,177.39,0.0
2025-12-14,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,10,91.95,0.0
2025-04-04,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-012,SSD Externo 1TB,Armazenamento,7,406.76,0.0
2025-09-09,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,7,33.46,0.0
2025-03-05,Loja Savassi,Belo Horizonte,MG,SKU-008,Caixa de Som Bluetooth,Áudio,5,163.04,43.58
2025-11-21,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-001,Mouse Sem Fio,Periféricos,7,49.09,11.39
2025-03-10,Loja Savassi,Belo Horizonte,MG,SKU-005,Webcam Full HD,Periféricos,23,198.82,0.0
2025-08-03,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-013,Pen Drive 128GB,Armazenamento,12,72.81,0.0
2025-01-15,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,24,34.67,43.12
2025-11-16,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,15,91.85,0.0
2025-12-12,Loja Centro SP,São Paulo,SP,SKU-009,Mousepad Gamer XL,Acessórios,10,93.54,48.87
2025-02-20,Loja Batel,Curitiba,PR,SKU-002,Teclado Mecânico,Periféricos,3,196.2,0.0
2025-07-07,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-001,Mouse Sem Fio,Periféricos,24,48.4,65.12
2025-10-01,Loja Centro SP,São Paulo,SP,SKU-009,Mousepad Gamer XL,Acessórios,15,89.32,73.3
2025-04-03,Loja Savassi,Belo Horizonte,MG,SKU-002,Teclado Mecânico,Periféricos,7,190.58,0.0
2025-07-12,Loja Asa Norte,Brasília,DF,SKU-003,Hub USB-C,Acessórios,2,77.33,0.0
2025-11-23,Loja Batel,Curitiba,PR,SKU-012,SSD Externo 1TB,Armazenamento,8,419.43,0.0
2025-05-19,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-011,Carregador USB-C 65W,Energia,21,116.38,0.0
2025-05-10,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-013,Pen Drive 128GB,Armazenamento,2,73.15,0.0
2025-01-28,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,12,203.18,0.0
2025-05-14,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,16,91.58,0.0
2025-06-09,Loja Batel,Curitiba,PR,SKU-004,Suporte Monitor,Mobiliário,14,134.64,75.92
2025-03-28,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,15,66.98,0.0
2025-06-19,Loja Batel,Curitiba,PR,SKU-009,Mousepad Gamer XL,Acessórios,7,89.08,0.0
2025-06-06,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,3,35.08,4.83
2025-02-17,Loja Asa Norte,Brasília,DF,SKU-002,Teclado Mecânico,Periféricos,1,192.96,0.0
2025-03-22,Loja Batel,Curitiba,PR,SKU-004,Suporte Monitor,Mobiliário,23,123.82,0.0
2025-02-09,Loja Batel,Curitiba,PR,SKU-006,"Capa Notebook 15""",Acessórios,15,62.11,0.0
2025-02-18,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-002,Teclado Mecânico,Periféricos,16,194.57,0.0
2025-07-02,Loja Savassi,Belo Horizonte,MG,SKU-003,Hub USB-C,Acessórios,6,80.11,0.0
2025-07-30,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,15,87.0,62.65
2025-11-19,Loja Asa Norte,Brasília,DF,SKU-009,Mousepad Gamer XL,Acessórios,1,85.81,0.0
2025-11-11,Loja Asa Norte,Brasília,DF,SKU-002,Teclado Mecânico,Periféricos,17,186.01,0.0
2025-07-03,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-015,Luz LED para Mesa,Iluminação,15,175.81,0.0
2025-05-21,Loja Asa Norte,Brasília,DF,SKU-001,Mouse Sem Fio,Periféricos,19,50.31,45.08
2025-10-25,Loja Centro SP,São Paulo,SP,SKU-007,Headset Gamer,Áudio,16,252.12,125.71
2025-09-20,Loja Centro SP,São Paulo,SP,SKU-001,Mouse Sem Fio,Periféricos,4,52.35,0.0
2025-06-30,Loja Savassi,Belo Horizonte,MG,SKU-015,Luz LED para Mesa,Iluminação,12,178.91,120.33
2025-06-04,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,23,36.44,0.0
2025-04-07,Loja Asa Norte,Brasília,DF,SKU-009,Mousepad Gamer XL,Acessórios,1,94.19,0.0
2025-02-02,Loja Batel,Curitiba,PR,SKU-011,Carregador USB-C 65W,Energia,7,120.98,0.0
2025-06-09,Loja Centro SP,São Paulo,SP,SKU-007,Headset Gamer,Áudio,4,260.29,0.0
2025-11-03,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-002,Teclado Mecânico,Periféricos,19,192.28,0.0
2025-03-12,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-006,"Capa Notebook 15""",Acessórios,25,59.13,0.0
2025-05-31,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,3,257.82,0.0
2025-10-22,Loja Centro SP,São Paulo,SP,SKU-012,SSD Externo 1TB,Armazenamento,16,388.41,0.0
2025-02-15,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,21,93.51,0.0
2025-03-09,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,17,62.44,0.0
2025-01-04,Loja Batel,Curitiba,PR,SKU-004,Suporte Monitor,Mobiliário,13,131.92,106.57
2025-08-09,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,14,152.81,110.75
2025-09-30,Loja Batel,Curitiba,PR,SKU-007,Headset Gamer,Áudio,19,259.31,0.0
2025-11-24,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-008,Caixa de Som Bluetooth,Áudio,11,163.73,0.0
2025-01-24,Loja Asa Norte,Brasília,DF,SKU-002,Teclado Mecânico,Periféricos,7,191.11,0.0
2025-09-09,Loja Savassi,Belo Horizonte,MG,SKU-003,Hub USB-C,Acessórios,21,78.0,87.84
2025-09-01,Loja Batel,Curitiba,PR,SKU-005,Webcam Full HD,Periféricos,20,203.86,0.0
2025-01-17,Loja Asa Norte,Brasília,DF,SKU-011,Carregador USB-C 65W,Energia,15,117.77,0.0
2025-10-10,Loja Batel,Curitiba,PR,SKU-012,SSD Externo 1TB,Armazenamento,16,403.97,0.0
2025-04-21,Loja Centro SP,São Paulo,SP,SKU-009,Mousepad Gamer XL,Acessórios,18,87.93,0.0
2025-06-26,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-001,Mouse Sem Fio,Periféricos,12,51.64,33.85
2025-07-21,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,10,173.56,0.0
2025-06-13,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-013,Pen Drive 128GB,Armazenamento,24,67.95,71.48
2025-10-27,Loja Batel,Curitiba,PR,SKU-015,Luz LED para Mesa,Iluminação,7,173.08,0.0
2025-02-08,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,18,144.63,0.0
2025-05-30,Loja Asa Norte,Brasília,DF,SKU-008,Caixa de Som Bluetooth,Áudio,22,157.43,129.65
2025-11-28,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-011,Carregador USB-C 65W,Energia,8,115.67,71.8
2025-12-19,Loja Centro SP,São Paulo,SP,SKU-005,Webcam Full HD,Periféricos,24,194.16,231.51
2025-07-24,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-015,Luz LED para Mesa,Iluminação,1,188.89,36.82
2025-05-27,Loja Batel,Curitiba,PR,SKU-005,Webcam Full HD,Periféricos,2,195.18,0.0
2025-06-22,Loja Asa Norte,Brasília,DF,SKU-009,Mousepad Gamer XL,Acessórios,8,90.04,45.89
2025-02-27,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,22,70.46,242.52
2025-09-23,Loja Asa Norte,Brasília,DF,SKU-008,Caixa de Som Bluetooth,Áudio,18,162.64,0.0
2025-09-01,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-006,"Capa Notebook 15""",Acessórios,23,60.66,101.87
2025-06-11,Loja Savassi,Belo Horizonte,MG,SKU-015,Luz LED para Mesa,Iluminação,7,183.96,0.0
2025-06-09,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,1,70.17,2.84
2025-11-19,Loja Savassi,Belo Horizonte,MG,SKU-002,Teclado Mecânico,Periféricos,22,181.97,0.0
2025-11-22,Loja Batel,Curitiba,PR,SKU-005,Webcam Full HD,Periféricos,12,202.9,0.0
2025-10-21,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,13,60.96,0.0
2025-07-12,Loja Savassi,Belo Horizonte,MG,SKU-004,Suporte Monitor,Mobiliário,3,131.92,0.0
2025-08-12,Loja Savassi,Belo Horizonte,MG,SKU-011,Carregador USB-C 65W,Energia,1,115.41,0.0
2025-02-24,Loja Savassi,Belo Horizonte,MG,SKU-003,Hub USB-C,Acessórios,23,78.94,0.0
2025-03-04,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,18,69.54,0.0
2025-09-12,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-008,Caixa de Som Bluetooth,Áudio,6,158.49,0.0
2025-06-23,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-015,Luz LED para Mesa,Iluminação,10,172.53,99.99
2025-04-18,Loja Batel,Curitiba,PR,SKU-005,Webcam Full HD,Periféricos,11,192.71,129.25
2025-07-06,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-012,SSD Externo 1TB,Armazenamento,3,380.23,0.0
2025-11-16,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,6,178.3,120.8
2025-06-30,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-003,Hub USB-C,Acessórios,21,82.84,81.54
2025-10-04,Loja Batel,Curitiba,PR,SKU-011,Carregador USB-C 65W,Energia,15,121.54,0.0
2025-03-21,Loja Batel,Curitiba,PR,SKU-007,Headset Gamer,Áudio,24,251.99,371.71
2025-02-01,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,4,36.51,17.64
2025-02-11,Loja Centro SP,São Paulo,SP,SKU-014,Filtro de Tela Privacidade,Acessórios,6,143.91,64.91
2025-12-26,Loja Savassi,Belo Horizonte,MG,SKU-015,Luz LED para Mesa,Iluminação,17,187.61,0.0
2025-05-26,Loja Centro SP,São Paulo,SP,SKU-010,Cabo HDMI 2m,Cabos,5,35.27,0.0
2025-08-15,Loja Asa Norte,Brasília,DF,SKU-011,Carregador USB-C 65W,Energia,24,125.78,133.85
2025-04-28,Loja Centro SP,São Paulo,SP,SKU-009,Mousepad Gamer XL,Acessórios,23,87.98,0.0
2025-01-31,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,16,34.15,0.0
2025-10-27,Loja Batel,Curitiba,PR,SKU-009,Mousepad Gamer XL,Acessórios,4,88.87,0.0
2025-05-03,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,19,239.28,0.0
2025-12-24,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,12,59.06,42.13
2025-05-09,Loja Centro SP,São Paulo,SP,SKU-012,SSD Externo 1TB,Armazenamento,25,416.58,0.0
2025-06-28,Loja Asa Norte,Brasília,DF,SKU-004,Suporte Monitor,Mobiliário,24,133.98,0.0
2025-02-12,Loja Batel,Curitiba,PR,SKU-011,Carregador USB-C 65W,Energia,1,118.65,0.0
2025-07-17,Loja Asa Norte,Brasília,DF,SKU-015,Luz LED para Mesa,Iluminação,25,186.52,0.0
2025-12-03,Loja Centro SP,São Paulo,SP,SKU-008,Caixa de Som Bluetooth,Áudio,16,167.18,112.47
2025-08-04,Loja Centro SP,São Paulo,SP,SKU-002,Teclado Mecânico,Periféricos,8,189.84,0.0
2025-12-13,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,14,62.85,0.0
2025-03-05,Loja Centro SP,São Paulo,SP,SKU-014,Filtro de Tela Privacidade,Acessórios,3,144.27,18.89
2025-01-08,Loja Centro SP,São Paulo,SP,SKU-009,Mousepad Gamer XL,Acessórios,17,86.89,75.57
2025-10-30,Loja Centro SP,São Paulo,SP,SKU-001,Mouse Sem Fio,Periféricos,14,50.76,0.0
2025-12-29,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,19,58.52,81.07
2025-12-31,Loja Savassi,Belo Horizonte,MG,SKU-015,Luz LED para Mesa,Iluminação,6,178.9,0.0
2025-08-12,Loja Centro SP,São Paulo,SP,SKU-007,Headset Gamer,Áudio,23,253.03,0.0
2025-03-08,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,9,150.55,0.0
2025-02-03,Loja Batel,Curitiba,PR,SKU-002,Teclado Mecânico,Periféricos,14,191.76,161.58
2025-08-27,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-007,Headset Gamer,Áudio,8,237.52,0.0
2025-08-28,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,14,35.18,0.0
2025-04-02,Loja Batel,Curitiba,PR,SKU-011,Carregador USB-C 65W,Energia,14,120.15,0.0
2025-04-13,Loja Asa Norte,Brasília,DF,SKU-004,Suporte Monitor,Mobiliário,6,129.63,153.12
2025-06-03,Loja Savassi,Belo Horizonte,MG,SKU-012,SSD Externo 1TB,Armazenamento,6,405.9,0.0
2025-09-24,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-004,Suporte Monitor,Mobiliário,22,125.36,199.14
2025-10-05,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,5,153.19,0.0
2025-01-16,Loja Centro SP,São Paulo,SP,SKU-013,Pen Drive 128GB,Armazenamento,24,70.17,292.53
2025-06-18,Loja Savassi,Belo Horizonte,MG,SKU-001,Mouse Sem Fio,Periféricos,25,51.88,66.89
2025-09-02,Loja Batel,Curitiba,PR,SKU-009,Mousepad Gamer XL,Acessórios,16,86.43,93.5
2025-05-25,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,1,185.51,0.0
2025-05-01,Loja Asa Norte,Brasília,DF,SKU-002,Teclado Mecânico,Periféricos,1,190.91,0.0
2025-05-17,Loja Savassi,Belo Horizonte,MG,SKU-012,SSD Externo 1TB,Armazenamento,5,400.17,112.48
2025-02-28,Loja Asa Norte,Brasília,DF,SKU-002,Teclado Mecânico,Periféricos,3,192.65,31.99
2025-06-25,Loja Asa Norte,Brasília,DF,SKU-004,Suporte Monitor,Mobiliário,9,135.02,0.0
2025-05-18,Loja Batel,Curitiba,PR,SKU-006,"Capa Notebook 15""",Acessórios,9,57.88,33.57
2025-07-27,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-001,Mouse Sem Fio,Periféricos,15,50.0,0.0
2025-09-13,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-002,Teclado Mecânico,Periféricos,1,195.95,0.0
2025-08-27,Loja Batel,Curitiba,PR,SKU-003,Hub USB-C,Acessórios,2,77.18,0.0
2025-10-10,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,22,34.41,126.81
2025-07-25,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-012,SSD Externo 1TB,Armazenamento,11,384.64,157.72
2025-11-15,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-001,Mouse Sem Fio,Periféricos,3,48.34,20.1
2025-03-14,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,6,207.72,95.18
2025-10-25,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,3,181.33,32.83
2025-03-04,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,7,71.89,0.0
2025-12-07,Loja Batel,Curitiba,PR,SKU-010,Cabo HDMI 2m,Cabos,23,33.64,0.0
2025-09-23,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,15,153.53,0.0
2025-04-04,Loja Asa Norte,Brasília,DF,SKU-015,Luz LED para Mesa,Iluminação,11,175.21,94.5
2025-04-10,Loja Asa Norte,Brasília,DF,SKU-008,Caixa de Som Bluetooth,Áudio,18,155.55,400.9
2025-10-07,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,7,239.63,0.0
2025-02-12,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,10,34.41,44.57
2025-09-03,Loja Batel,Curitiba,PR,SKU-011,Carregador USB-C 65W,Energia,3,125.24,0.0
2025-11-24,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-006,"Capa Notebook 15""",Acessórios,25,60.76,0.0
2025-07-01,Loja Batel,Curitiba,PR,SKU-012,SSD Externo 1TB,Armazenamento,6,383.11,0.0
2025-09-24,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-001,Mouse Sem Fio,Periféricos,12,50.01,0.0
2025-03-08,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-003,Hub USB-C,Acessórios,3,82.39,19.08
2025-03-14,Loja Batel,Curitiba,PR,SKU-013,Pen Drive 128GB,Armazenamento,8,68.93,0.0
2025-05-01,Loja Asa Norte,Brasília,DF,SKU-002,Teclado Mecânico,Periféricos,10,197.06,89.73
2025-01-15,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,18,254.39,0.0
2025-08-20,Loja Savassi,Belo Horizonte,MG,SKU-011,Carregador USB-C 65W,Energia,21,123.06,0.0
2025-11-25,Loja Savassi,Belo Horizonte,MG,SKU-005,Webcam Full HD,Periféricos,7,193.19,0.0
2025-06-02,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-011,Carregador USB-C 65W,Energia,19,123.95,0.0
2025-08-21,Loja Centro SP,São Paulo,SP,SKU-008,Caixa de Som Bluetooth,Áudio,3,162.47,37.11
2025-01-11,Loja Asa Norte,Brasília,DF,SKU-012,SSD Externo 1TB,Armazenamento,2,392.45,0.0
2025-12-22,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,17,33.69,0.0
2025-10-29,Loja Centro SP,São Paulo,SP,SKU-014,Filtro de Tela Privacidade,Acessórios,21,151.71,318.76
2025-07-19,Loja Batel,Curitiba,PR,SKU-008,Caixa de Som Bluetooth,Áudio,19,158.23,0.0
2025-02-14,Loja Asa Norte,Brasília,DF,SKU-006,"Capa Notebook 15""",Acessórios,8,57.55,0.0
2025-07-20,Loja Centro SP,São Paulo,SP,SKU-011,Carregador USB-C 65W,Energia,12,118.86,0.0
2025-10-15,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-002,Teclado Mecânico,Periféricos,15,193.82,227.15
2025-06-11,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-015,Luz LED para Mesa,Iluminação,24,187.35,350.13
2025-05-15,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,20,151.81,0.0
2025-02-13,Loja Batel,Curitiba,PR,SKU-004,Suporte Monitor,Mobiliário,18,125.12,108.76
2025-09-21,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,23,33.45,0.0
2025-12-03,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-013,Pen Drive 128GB,Armazenamento,23,73.01,0.0
2025-02-27,Loja Asa Norte,Brasília,DF,SKU-011,Carregador USB-C 65W,Energia,11,125.73,84.86
2025-05-23,Loja Asa Norte,Brasília,DF,SKU-003,Hub USB-C,Acessórios,6,80.51,0.0
2025-10-09,Loja Savassi,Belo Horizonte,MG,SKU-012,SSD Externo 1TB,Armazenamento,19,391.81,505.23
2025-06-04,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,4,61.78,15.76
2025-11-01,Loja Asa Norte,Brasília,DF,SKU-001,Mouse Sem Fio,Periféricos,23,52.35,73.11
2025-11-02,Loja Centro SP,São Paulo,SP,SKU-001,Mouse Sem Fio,Periféricos,14,48.79,0.0
2025-03-26,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,13,151.98,110.18
2025-07-18,Loja Batel,Curitiba,PR,SKU-007,Headset Gamer,Áudio,25,261.67,0.0
2025-06-08,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,1,73.26,0.0
2025-04-28,Loja Savassi,Belo Horizonte,MG,SKU-012,SSD Externo 1TB,Armazenamento,8,418.03,0.0
2025-10-19,Loja Asa Norte,Brasília,DF,SKU-009,Mousepad Gamer XL,Acessórios,21,88.47,0.0
2025-05-23,Loja Batel,Curitiba,PR,SKU-008,Caixa de Som Bluetooth,Áudio,2,158.03,0.0
2025-01-05,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-009,Mousepad Gamer XL,Acessórios,19,87.77,0.0
2025-05-07,Loja Centro SP,São Paulo,SP,SKU-013,Pen Drive 128GB,Armazenamento,8,70.49,62.04
2025-02-12,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,4,258.73,0.0
2025-05-09,Loja Asa Norte,Brasília,DF,SKU-006,"Capa Notebook 15""",Acessórios,5,58.71,50.85
2025-01-20,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-015,Luz LED para Mesa,Iluminação,6,180.76,58.28
2025-01-19,Loja Asa Norte,Brasília,DF,SKU-001,Mouse Sem Fio,Periféricos,25,51.86,89.36
2025-07-11,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-001,Mouse Sem Fio,Periféricos,17,51.28,0.0
2025-11-02,Loja Asa Norte,Brasília,DF,SKU-002,Teclado Mecânico,Periféricos,4,192.29,0.0
2025-08-10,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,19,144.49,449.17
2025-12-30,Loja Savassi,Belo Horizonte,MG,SKU-012,SSD Externo 1TB,Armazenamento,1,409.92,20.04
2025-08-11,Loja Asa Norte,Brasília,DF,SKU-006,"Capa Notebook 15""",Acessórios,22,58.7,0.0
2025-08-13,Loja Centro SP,São Paulo,SP,SKU-012,SSD Externo 1TB,Armazenamento,14,404.08,298.24
2025-02-09,Loja Asa Norte,Brasília,DF,SKU-003,Hub USB-C,Acessórios,2,79.86,0.0
2025-04-23,Loja Centro SP,São Paulo,SP,SKU-011,Carregador USB-C 65W,Energia,15,123.3,0.0
2025-04-13,Loja Batel,Curitiba,PR,SKU-007,Headset Gamer,Áudio,19,246.53,0.0
2025-01-14,Loja Centro SP,São Paulo,SP,SKU-012,SSD Externo 1TB,Armazenamento,18,416.05,0.0
2025-09-08,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,1,59.22,0.0
2025-03-31,Loja Centro SP,São Paulo,SP,SKU-012,SSD Externo 1TB,Armazenamento,2,382.45,81.77
2025-11-29,Loja Asa Norte,Brasília,DF,SKU-012,SSD Externo 1TB,Armazenamento,6,392.23,70.79
2025-03-24,Loja Batel,Curitiba,PR,SKU-002,Teclado Mecânico,Periféricos,19,192.1,0.0
2025-05-07,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,24,200.57,0.0
2025-10-20,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,5,59.63,21.29
2025-11-18,Loja Centro SP,São Paulo,SP,SKU-014,Filtro de Tela Privacidade,Acessórios,6,154.55,0.0
2025-08-24,Loja Centro SP,São Paulo,SP,SKU-013,Pen Drive 128GB,Armazenamento,10,70.18,0.0
2025-11-13,Loja Batel,Curitiba,PR,SKU-009,Mousepad Gamer XL,Acessórios,24,92.22,104.1
2025-01-28,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,18,262.31,0.0
2025-02-16,Loja Savassi,Belo Horizonte,MG,SKU-002,Teclado Mecânico,Periféricos,18,196.16,0.0
2025-08-02,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,4,61.5,11.58
2025-03-15,Loja Batel,Curitiba,PR,SKU-012,SSD Externo 1TB,Armazenamento,14,399.05,397.59
2025-12-24,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-001,Mouse Sem Fio,Periféricos,1,48.31,0.0
2025-04-13,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,21,204.6,0.0
2025-01-13,Loja Centro SP,São Paulo,SP,SKU-003,Hub USB-C,Acessórios,18,79.41,86.6
2025-05-17,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,8,176.87,0.0
2025-11-30,Loja Batel,Curitiba,PR,SKU-008,Caixa de Som Bluetooth,Áudio,25,159.66,0.0
2025-08-25,Loja Asa Norte,Brasília,DF,SKU-002,Teclado Mecânico,Periféricos,5,182.7,35.08
2025-12-02,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-001,Mouse Sem Fio,Periféricos,24,52.24,0.0
